char,word
錯,ko~fu~dir
錢,yen
鋼,aso
錫,
錄,kopiar
錚,gonx
錐,
錦,brokado
鍍,
鎂,
錨,ants'or
鍵,yabe
鍊,
鍥,
鍋,kasuela
錘,peso
鍾,
鍬,
鍛,forz'ar
鍰,medir
鎔,
鎊,golpear
鎖,kadeias
鎢,
鎳,
鎮,"tra~qu""ilizar"
鏡,espel'o
鏑,
鏟,
鏃,
鏈,
鏜,
鏝,
鏖,masakre
鏢,
鏍,
鏘,
鏤,
鏗,sonido
鐘,sino
鐃,gonx
鏽,
鐮,
鐳,
鐵,
鐺,
鐸,grande
鐲,
鑄,
鑑,espesime
鑒,
鑣,
鑠,fundir
鑲,insertar
鑰,seradura
鑽,aser
鑾,
鑼,gonx
鑿,
長,lo~go
門,porto~es
閂,puerta
閃,
閉,fes'ado
閔,aflixir
閏,
開,abrir
閑,lazer
間,i~terbalo
閒,
閘,seradura
閡,
閨,
閩,rio
閣,tore
閥,grupo
閤,koden
閭,
閱,
閻,
闊,ants'o
闋,serar
闌,subir
闈,puerta
闆,
闔,
闖,
闐,lugar
關,konneksion
闡,aklarar
闢,abrir
阜,kolina
阡,mil
防,desligar
阮,lugar
阱,trampa
阪,kuesta
陀,empinado
阿,fonetika
阻,demober
附,fis'ar
限,limite
陋,
陌,kamino
降,deser
院,i~stituisa~u
陣,akampame~to
陡,empinado
陛,alteza
陝,lugar
除,es'kluir
陪,kortesia
陵,mausoleo
陳,es'ibisa~u
陸,tera
陰,matiz
陴,
陶,seramika
陷,kaer
隊,rez'ime~to
階,a~dar
隋,dinastia
陽,bril'o
隅,eskina
隆,korkoba
隍,seko
陲,boundario
隘,estrets'o
隔,isolar
隕,kaer
隙,grieta
障,impedir
際,okasia~u
隧,kaer
隨,
險,inaksessible
隱,okultar
隴,kolina
隸,sirbiente
隻,basos
雀,gorion
雁,ganso
雅,elega~te
雄,maskulino
集,z'u~tar
雇,emprego
雍,
雋,
雉,peasante
雌,feminino
雕,
雖,
離,separar
雜,
雙,par
雛,mun~eka
雞,
難,imposibel
雨,s'uba
雪,nebe
雯,nube
雲,nube~
雷,troba~u
電,eletrisidade
雹,
零,zero
需,dema~da
霄,sielo
霆,
震,tremor
霉,
霎,lus
霑,umedeser
霖,largo
霍,rapido
霓,
霏,
霜,z'eada
霞,neblina
霪,yubia
霧,neboeiro
霸,
霹,
露,orbal'o
霽,klaro
霾,biento
靂,biolente
靈,alma
靄,
青,berde
靖,trankilo
靛,
靜,trankilo
非,prefis'o
靠,inklinar
靡,
面,maskara
靦,
靨,
革,kouro
靴,sapatos
靶,
靼,bronseado
鞅,
鞍,siya
鞋,paxa
鞏,duro
鞘,
鞠,bola
鞣,bronseado
鞦,ossilar
鞭,latigo
韃,latigo
韁,
韆,ossilar
韋,bronseado
韌,resiliente
韓,antigua
韜,bolsa
韭,
音,so~
章,i~signia
竟,terminar
韶,beyo
韻,rime
響,eko
頁,kabesa
頂,kolokar
頃,tiempo
項,paragrafo
順,obedeser
須,instante
預,deposito
頑,tolo
頓,pronto
頊,
頒,partisa~u
頌,eloxiar
頗,
領,z'urisdisa~u
頡,tomar
頰,
頸,
頻,repetidame~te
頷,
頭,kabesa
頹,
頤,
顆,grano
額,testa
顏,
題,topiko
顎,
顓,bueno
類,espesie
願,petisa~u
顛,
顧,rekordar
顫,temblar
顯,
顰,
顱,kabesa
風,be~to
颯,repente
颱,
颳,
颶,
颺,
颼,sonido
飄,
飛,boar
食,komer
飢,fami~to
飧,
飪,
飯,refeisa~u
飩,xapones
飲,beber
飭,korekto
飼,domestikar
飴,golosina
飽,sasiado
飾,dekorar
餃,
餅,pastel
餌,komida
餉,
養,alime~tar
餓,morer
餒,ambre
餘,
餐,komer
館,edifisio
餞,
餛,
餡,frixol
餵,
餾,
餿,
餽,dar
饅,frixol
饒,abundante
饑,ambre
饜,ser
饞,
首,peskoso
香,i~se~so
馥,
馨,perfume
馬,kabalo
馮,
馭,
馳,korer
馱,yebar
馴,experto
駁,refutasion
駝,
駐,biaz'ar
駟,
駛,korer
駑,lento
駕,subir
駒,potro
駙,
駭,ser
駢,dos
駱,blanko
騁,
駿,kabayo
騎,kabaleiro
騖,
騙,deseibo
騫,
騰,i~flasa~u
騷,
驅,expulsar
驃,blanko
驀,ida
騾,
驕,orguyo
驚,marabil'a
驛,stasion
驗,berifikasion
驟,korer
驢,
驥,talente
驪,negro
骨,eskeleto
骯,ensusiar
骰,
骷,
骸,uesos
骼,
髏,
髒,ensusiar
髓,
體,substansia
高,karo
髦,
髮,pelo
髯,barba
髻,
髭,barba
鬃,
鬆,
鬍,barba
鬚,barba
鬢,
鬥,
鬧,disputa
鬨,luts'ar
鬱,tiniebla
鬼,fa~tasma
魁,karga
魂,alma
魅,fasinasa~u
魄,alma
魏,antigua
魔,brus'a
魘,tener
鬲,
魚,peis'e
魷,
魯,tonto
鮑,
鮮,freska
鮫,tiburon
鮪,atun
鯊,
鯉,karpa
鯽,
鯨,baleia
鯧,
鰓,
鰍,
鰭,
鰥,
鱉,
鰱,plata
鰾,pes
鰻,
鱔,
鱗,eskamas
鱖,
鱷,
鱸,mar
鳥,pasaro
鳩,paloma
鳴,gorz'eio
鳶,
鳳,paxaro
鴆,poisonoso
鴉,
鴕,ts'ino
鴣,
鴦,embra
鴨,pato
鴒,
鴛,
鴻,paxaro
鴿,
鵑,
鵝,
鵠,
鶉,
鵡,
鵲,
鵪,
鵬,fenix
鶯,
鶴,gruya
鷂,
鷓,
鷗,
鷥,
鷹,alkon
鷺,
鸚,
鸞,imperial
鹹,
鹼,
鹽,sal
鹿,benado
麂,
麋,
麒,
麗,amabel
麓,pie
麝,
麟,unikornio
麥,trigo
麩,lus
麴,
麵,
麻,ka~amo
麼,kuerda
麾,mandar
黃,amariyo
黍,
黎,oskuro
黏,
黑,negro
墨,ti~ta
默,silente
黔,negro
點,punto
黜,
黝,negro
黛,sexas
黠,krafdad
黨,
黯,negro
黴,
黷,aser
鼇,
鼎,tres
鼓,tambor
鼕,
鼙,tambor
鼠,raton
鼬,
鼴,tipo
鼻,nariz
鼾,
齊,
齋,kuarto
齒,diente
齟,
齣,seksion
齡,
齜,
齦,
齬,
齪,
齷,
齲,kabidad
龍,dragon
龔,dar
龜,
