char,word
鏑,
鏟,
鏃,
鏈,
鏜,
鏝,
鏖,masakre
鏢,
鏍,
鏘,
鏤,
鏗,so~
鐘,clos'
鐃,go~g
鏽,
鐮,
鐳,
鐵,fe
鐺,
鐸,gra~
鐲,
鑄,
鑑,es'a~tio~
鑒,
鑣,
鑠,fo~dr
鑲,e~sere
鑰,serur
鑽,fe
鑾,
鑼,go~g
鑿,
長,lo~g
門,portel
閂,portel
閃,
閉,ferme
閔,s'agre~
閏,
開,uvrir
閑,lwasir
間,e~terval
閒,
閘,serur
閡,
閨,
閩,rivie
閣,tur
閥,clik
閤,peti
閭,
閱,
閻,
闊,larg
闋,ferme
闌,mo~te
闈,portel
闆,
闔,
闖,
闐,"lio"""
關,konneksion
闡,aklarar
闢,uvrir
阜,cole~
阡,mil
防,prevenir
阮,"lio"""
阱,pieg
阪,coto
陀,re
阿,flate
阻,fe
附,atas'
限,limi
陋,
陌,ru
降,desca~dr
院,ta~pl
陣,ca~pa~
陡,re
陛,so~
陝,"lio"""
除,exclur
陪,respec
陵,mosole
陳,e~forme
陸,co~te~
陰,ie~
陴,
陶,poteri
陷,to~be
隊,rez\'e~
階,etag
隋,dinastia
陽,ia~g
隅,cwa~
隆,protubera~c
隍,sec
陲,boundario
隘,etrwa
隔,dista~c
隕,to~be
隙,grieta
障,ga~
際,ocasio~
隧,to~be
隨,
險,inaksessible
隱,cas'e
隴,cole~
隸,"servito""r"
隻,"co~pto""r"
雀,gorion
雁,sovag
雅,bo~
雄,mal
集,rasa~ble
雇,a~plwaie
雍,
雋,
雉,peasante
雌,femel
雕,
雖,
離,separe
雜,
雙,per
雛,mun~eka
雞,
難,difisil
雨,plui
雪,neg
雯,nuag
雲,nuag
雷,to~ner
電,electrisi
雹,
零,zero
需,dema~
霄,siel
霆,
震,tra~bla~
霉,
霎,lumie
霑,umedeser
霖,lo~g
霍,rapi
霓,
霏,
霜,z\'el
霞,neblina
霪,plui
霧,bruiar
霸,
霹,to~ner
露,rose
霽,cle
霾,v
靂,biolente
靈,a~
靄,
青,"blo"""
靖,pesibl
靛,
靜,calm
非,e~-
靠,pa~s'e
靡,
面,mask
靦,
靨,
革,cuir
靴,s'osur
靶,
靼,bro~z
鞅,
鞍,siya
鞋,pel
鞏,dur
鞘,
鞠,bola
鞣,bro~z
鞦,bala~se
鞭,fue
韃,fue
韁,
韆,bala~se
韋,bro~z
韌,resiliente
韓,core
韜,sac
韭,
音,so~
章,badg
竟,fe~
韶,bo
韻,re~
響,reso~ne
頁,pag
頂,plase
頃,ta~
項,paragraf
順,obe
須,nesesi
預,depo
頑,opiniatr
頓,pronto
頊,
頒,distribue
頌,eloxiar
頗,
領,doma~
頡,pra~dr
頰,
頸,
頻,sa~
頷,
頭,te
頹,
頤,
顆,gra~
額,fro~
顏,
題,suz'e
顎,
顓,bo~
類,sor
願,dema~
顛,
顧,co~sideratio~
顫,temblar
顯,
顰,
顱,te
風,v
颯,suda~
颱,
颳,
颶,
颺,
颼,so~
飄,
飛,vole
食,ma~z\'e
飢,fa~
飧,
飪,
飯,repa
飩,z'apone
飲,bwar
飭,corec
飼,domestike
飴,golosina
飽,satur
飾,decore
餃,
餅,riz
餌,nuritur
餉,
養,nurir
餓,fame~
餒,fa~
餘,
餐,ma~z\'e
館,bate~
餞,
餛,
餡,arico
餵,
餾,
餿,
餽,do~ne
饅,arico
饒,abundante
饑,fa~
饜,etr
饞,
首,cu
香,"sa~to""r"
馥,parfe~
馨,perfume
馬,s'eval
馮,
馭,
馳,curir
馱,porte
馴,experto
駁,refutasion
駝,
駐,statio~ne
駟,katr
駛,curir
駑,l
駕,subir
駒,pula~
駙,
駭,etr
駢,"do"""
駱,bla~c
騁,
駿,kabayo
騎,cavalie
騖,
騙,deseibo
騫,
騰,e~flatio~
騷,
驅,expulsar
驃,bla~c
驀,ale
騾,
驕,fie
驚,eto~na~
驛,stasion
驗,berifikasion
驟,curir
驢,
驥,talente
驪,nwar
骨,o
骯,sal
骰,
骷,
骸,o
骼,
髏,
髒,sal
髓,
體,substansia
高,o
髦,
髮,"s'evo"""
髯,barb
髻,
髭,barb
鬃,
鬆,
鬍,barb
鬚,barb
鬢,
鬥,
鬧,kerel
鬨,co~batr
鬱,tiniebla
鬼,demo~
魁,karga
魂,a~
魅,fasine
魄,a~
魏,o
魔,sorsie
魘,avwar
鬲,
魚,pwaso~
魷,
魯,fu
鮑,
鮮,fre
鮫,tiburon
鮪,atun
鯊,
鯉,car
鯽,
鯨,bala~
鯧,
鰓,
鰍,
鰭,
鰥,
鱉,tortu
鰱,arg
鰾,pwaso~
鰻,
鱔,
鱗,eskamas
鱖,
鱷,
鱸,me
鳥,waso
鳩,piz\'eo~
鳴,gazuie
鳶,
鳳,mal
鴆,poisonoso
鴉,
鴕,s'e~wa
鴣,
鴦,femel
鴨,sovag
鴒,
鴛,mal
鴻,gra~
鴿,
鵑,
鵝,
鵠,
鶉,
鵡,
鵲,
鵪,
鵬,fenix
鶯,
鶴,gru
鷂,
鷓,
鷗,
鷥,
鷹,alkon
鷺,
鸚,
鸞,imperial
鹹,
鹼,
鹽,sel
鹿,serf
麂,
麋,
麒,
麗,s'arma~
麓,pie
麝,
麟,unikornio
麥,bl
麩,lumie
麴,
麵,
麻,s'a~vr
麼,kuerda
麾,mandar
黃,z'o~
黍,mie
黎,so~br
黏,
黑,nwar
墨,a~cr
默,silente
黔,nwar
點,punto
黜,desine
黝,nwar
黛,sexas
黠,krafdad
黨,
黯,nwar
黴,
黷,fe
鼇,
鼎,trwa
鼓,ta~bur
鼕,
鼙,tambor
鼠,raton
鼬,
鼴,ga~r
鼻,nez
鼾,
齊,
齋,s'a~br
齒,diente
齟,
齣,seksion
齡,
齜,
齦,
齬,
齪,
齷,
齲,kabidad
龍,drago~
龔,do~ne
龜,tortu
